source,target,timestamp,time_diff
fake_news_081_t00071,fake_news_081_t00078,2025-05-25 05:34:55.002684,1380.0
fake_news_081_t00037,fake_news_081_t00452,2025-05-25 05:35:55.002684,2460.0
fake_news_081_t00188,fake_news_081_t00185,2025-05-25 05:35:55.002684,2040.0
fake_news_081_t00288,fake_news_081_t00168,2025-05-25 05:35:55.002684,360.0
fake_news_081_t00280,fake_news_081_t00127,2025-05-25 05:35:55.002684,1320.0
fake_news_081_t00086,fake_news_081_t00259,2025-05-25 05:35:55.002684,1680.0
fake_news_081_t00004,fake_news_081_t00052,2025-05-25 05:37:55.002684,840.0
fake_news_081_t00285,fake_news_081_t00379,2025-05-25 05:37:55.002684,480.0
fake_news_081_t00090,fake_news_081_t00153,2025-05-25 05:37:55.002684,2400.0
fake_news_081_t00418,fake_news_081_t00425,2025-05-25 05:37:55.002684,1800.0
fake_news_081_t00081,fake_news_081_t00332,2025-05-25 05:37:55.002684,900.0
fake_news_081_t00219,fake_news_081_t00085,2025-05-25 05:38:55.002684,780.0
fake_news_081_t00331,fake_news_081_t00189,2025-05-25 05:39:55.002684,1560.0
fake_news_081_t00022,fake_news_081_t00212,2025-05-25 05:39:55.002684,1020.0
fake_news_081_t00070,fake_news_081_t00435,2025-05-25 05:41:55.002684,2820.0
fake_news_081_t00289,fake_news_081_t00266,2025-05-25 05:43:55.002684,1320.0
fake_news_081_t00436,fake_news_081_t00186,2025-05-25 05:43:55.002684,2280.0
fake_news_081_t00373,fake_news_081_t00463,2025-05-25 05:44:55.002684,1980.0
fake_news_081_t00224,fake_news_081_t00431,2025-05-25 05:44:55.002684,2700.0
fake_news_081_t00148,fake_news_081_t00072,2025-05-25 05:44:55.002684,1140.0
fake_news_081_t00452,fake_news_081_t00021,2025-05-25 05:44:55.002684,540.0
fake_news_081_t00228,fake_news_081_t00295,2025-05-25 05:45:55.002684,360.0
fake_news_081_t00004,fake_news_081_t00381,2025-05-25 05:45:55.002684,1320.0
fake_news_081_t00361,fake_news_081_t00089,2025-05-25 05:46:55.002684,900.0
fake_news_081_t00029,fake_news_081_t00322,2025-05-25 05:47:55.002684,960.0
fake_news_081_t00339,fake_news_081_t00216,2025-05-25 05:47:55.002684,2160.0
fake_news_081_t00438,fake_news_081_t00357,2025-05-25 05:47:55.002684,360.0
fake_news_081_t00086,fake_news_081_t00344,2025-05-25 05:51:55.002684,2640.0
fake_news_081_t00070,fake_news_081_t00406,2025-05-25 05:51:55.002684,3420.0
fake_news_081_t00411,fake_news_081_t00350,2025-05-25 05:51:55.002684,1320.0
fake_news_081_t00145,fake_news_081_t00123,2025-05-25 05:51:55.002684,1920.0
fake_news_081_t00059,fake_news_081_t00247,2025-05-25 05:53:55.002684,1500.0
fake_news_081_t00016,fake_news_081_t00335,2025-05-25 05:53:55.002684,3600.0
fake_news_081_t00440,fake_news_081_t00346,2025-05-25 05:53:55.002684,1980.0
fake_news_081_t00226,fake_news_081_t00191,2025-05-25 05:53:55.002684,3000.0
fake_news_081_t00334,fake_news_081_t00208,2025-05-25 05:59:55.002684,840.0
fake_news_081_t00248,fake_news_081_t00160,2025-05-25 05:59:55.002684,2040.0
fake_news_081_t00303,fake_news_081_t00404,2025-05-25 05:59:55.002684,2400.0
fake_news_081_t00347,fake_news_081_t00276,2025-05-25 05:59:55.002684,1200.0
fake_news_081_t00071,fake_news_081_t00243,2025-05-25 05:59:55.002684,2880.0
fake_news_081_t00278,fake_news_081_t00245,2025-05-25 06:03:55.002684,2280.0
fake_news_081_t00073,fake_news_081_t00410,2025-05-25 06:03:55.002684,3480.0
fake_news_081_t00382,fake_news_081_t00470,2025-05-25 06:03:55.002684,2040.0
fake_news_081_t00280,fake_news_081_t00292,2025-05-25 06:05:55.002684,3120.0
fake_news_081_t00065,fake_news_081_t00296,2025-05-25 06:05:55.002684,2520.0
fake_news_081_t00431,fake_news_081_t00370,2025-05-25 06:05:55.002684,1260.0
fake_news_081_t00120,fake_news_081_t00198,2025-05-25 06:07:55.002684,720.0
fake_news_081_t00370,fake_news_081_t00447,2025-05-25 06:08:55.002684,180.0
fake_news_081_t00459,fake_news_081_t00363,2025-05-25 06:09:55.002684,1140.0
fake_news_081_t00127,fake_news_081_t00375,2025-05-25 06:11:55.002684,2160.0
fake_news_081_t00055,fake_news_081_t00386,2025-05-25 06:11:55.002684,3000.0
fake_news_081_t00319,fake_news_081_t00137,2025-05-25 06:11:55.002684,600.0
fake_news_081_t00245,fake_news_081_t00163,2025-05-25 06:11:55.002684,480.0
fake_news_081_t00049,fake_news_081_t00121,2025-05-25 06:11:55.002684,3120.0
fake_news_081_t00021,fake_news_081_t00458,2025-05-25 06:11:55.002684,1620.0
fake_news_081_t00054,fake_news_081_t00210,2025-05-25 06:13:55.002684,1920.0
fake_news_081_t00248,fake_news_081_t00345,2025-05-25 06:13:55.002684,2880.0
fake_news_081_t00054,fake_news_081_t00460,2025-05-25 06:14:55.002684,1980.0
fake_news_081_t00263,fake_news_081_t00261,2025-05-25 06:15:55.002684,2760.0
fake_news_081_t00272,fake_news_081_t00187,2025-05-25 06:17:55.002684,3000.0
fake_news_081_t00423,fake_news_081_t00462,2025-05-25 06:17:55.002684,1800.0
fake_news_081_t00139,fake_news_081_t00229,2025-05-25 06:17:55.002684,1200.0
fake_news_081_t00046,fake_news_081_t00223,2025-05-25 06:17:55.002684,4020.0
fake_news_081_t00133,fake_news_081_t00230,2025-05-25 06:19:55.002684,960.0
fake_news_081_t00299,fake_news_081_t00178,2025-05-25 06:21:55.002684,3720.0
fake_news_081_t00134,fake_news_081_t00439,2025-05-25 06:23:55.002684,4680.0
fake_news_081_t00364,fake_news_081_t00325,2025-05-25 06:23:55.002684,4080.0
fake_news_081_t00120,fake_news_081_t00146,2025-05-25 06:23:55.002684,1680.0
fake_news_081_t00436,fake_news_081_t00309,2025-05-25 06:25:55.002684,4800.0
fake_news_081_t00186,fake_news_081_t00255,2025-05-25 06:25:55.002684,2520.0
fake_news_081_t00127,fake_news_081_t00437,2025-05-25 06:26:55.002684,3060.0
fake_news_081_t00161,fake_news_081_t00405,2025-05-25 06:27:55.002684,1200.0
fake_news_081_t00369,fake_news_081_t00368,2025-05-25 06:29:55.002684,3480.0
fake_news_081_t00009,fake_news_081_t00131,2025-05-25 06:29:55.002684,3060.0
fake_news_081_t00036,fake_news_081_t00151,2025-05-25 06:31:55.002684,5640.0
fake_news_081_t00471,fake_news_081_t00172,2025-05-25 06:33:55.002684,3720.0
fake_news_081_t00048,fake_news_081_t00170,2025-05-25 06:35:55.002684,2940.0
fake_news_081_t00415,fake_news_081_t00304,2025-05-25 06:35:55.002684,120.0
fake_news_081_t00369,fake_news_081_t00321,2025-05-25 06:37:55.002684,3960.0
fake_news_081_t00153,fake_news_081_t00204,2025-05-25 06:37:55.002684,3600.0
fake_news_081_t00233,fake_news_081_t00305,2025-05-25 06:37:55.002684,4440.0
fake_news_081_t00416,fake_news_081_t00179,2025-05-25 06:37:55.002684,4800.0
fake_news_081_t00415,fake_news_081_t00352,2025-05-25 06:39:55.002684,360.0
fake_news_081_t00372,fake_news_081_t00419,2025-05-25 06:39:55.002684,2520.0
fake_news_081_t00051,fake_news_081_t00455,2025-05-25 06:41:55.002684,5400.0
fake_news_081_t00109,fake_news_081_t00314,2025-05-25 06:41:55.002684,3360.0
fake_news_081_t00254,fake_news_081_t00366,2025-05-25 06:45:55.002684,3720.0
fake_news_081_t00200,fake_news_081_t00277,2025-05-25 06:45:55.002684,6000.0
fake_news_081_t00225,fake_news_081_t00107,2025-05-25 06:45:55.002684,5520.0
fake_news_081_t00326,fake_news_081_t00108,2025-05-25 06:45:55.002684,1800.0
fake_news_081_t00031,fake_news_081_t00323,2025-05-25 06:45:55.002684,6180.0
fake_news_081_t00276,fake_news_081_t00124,2025-05-25 06:45:55.002684,2760.0
fake_news_081_t00460,fake_news_081_t00175,2025-05-25 06:45:55.002684,1860.0
fake_news_081_t00204,fake_news_081_t00173,2025-05-25 06:47:55.002684,600.0
fake_news_081_t00032,fake_news_081_t00403,2025-05-25 06:47:55.002684,5880.0
fake_news_081_t00104,fake_news_081_t00152,2025-05-25 06:47:55.002684,6120.0
fake_news_081_t00046,fake_news_081_t00434,2025-05-25 06:50:55.002684,6000.0
fake_news_081_t00154,fake_news_081_t00451,2025-05-25 06:53:55.002684,4800.0
fake_news_081_t00415,fake_news_081_t00454,2025-05-25 07:08:55.002684,2100.0
fake_news_081_t00327,fake_news_081_t00453,2025-05-25 07:14:55.002684,1980.0
fake_news_081_t00068,fake_news_081_t00448,2025-05-25 07:20:55.002684,8280.0
fake_news_081_t00104,fake_news_081_t00464,2025-05-25 07:29:55.002684,8640.0
fake_news_081_t00209,fake_news_081_t00430,2025-05-25 07:44:55.002684,4740.0
fake_news_081_t00367,fake_news_081_t00449,2025-05-25 07:47:55.002684,8760.0
fake_news_081_t00470,fake_news_081_t00443,2025-05-25 07:47:55.002684,6240.0
fake_news_081_t00251,fake_news_081_t00475,2025-05-25 08:37:55.002684,7080.0
fake_news_082_t00014,fake_news_082_t00002,2025-05-27 19:58:55.808009,240.0
fake_news_082_t00014,fake_news_082_t00013,2025-05-27 19:59:55.808009,300.0
fake_news_082_t00014,fake_news_082_t00021,2025-05-27 19:59:55.808009,300.0
fake_news_082_t00014,fake_news_082_t00016,2025-05-27 20:00:55.808009,360.0
fake_news_082_t00014,fake_news_082_t00000,2025-05-27 20:01:55.808009,420.0
fake_news_082_t00014,fake_news_082_t00006,2025-05-27 20:14:55.808009,1200.0
fake_news_082_t00014,fake_news_082_t00003,2025-05-27 20:19:55.808009,1500.0
fake_news_082_t00014,fake_news_082_t00012,2025-05-27 20:20:55.808009,1560.0
fake_news_082_t00014,fake_news_082_t00009,2025-05-27 20:23:55.808009,1740.0
fake_news_082_t00014,fake_news_082_t00022,2025-05-27 20:25:55.808009,1860.0
fake_news_082_t00014,fake_news_082_t00017,2025-05-27 20:26:55.808009,1920.0
fake_news_082_t00014,fake_news_082_t00008,2025-05-27 20:29:55.808009,2100.0
fake_news_082_t00014,fake_news_082_t00010,2025-05-27 20:32:55.808009,2280.0
fake_news_082_t00014,fake_news_082_t00020,2025-05-27 20:37:55.808009,2580.0
fake_news_082_t00014,fake_news_082_t00024,2025-05-27 20:53:55.808009,3540.0
fake_news_082_t00014,fake_news_082_t00023,2025-05-27 21:09:55.808009,4500.0
fake_news_082_t00014,fake_news_082_t00027,2025-05-27 22:41:55.808009,10020.0
fake_news_082_t00001,fake_news_082_t00002,2025-05-27 19:58:55.808009,60.0
fake_news_082_t00002,fake_news_082_t00000,2025-05-27 20:01:55.808009,180.0
fake_news_082_t00002,fake_news_082_t00019,2025-05-27 20:05:55.808009,420.0
fake_news_082_t00000,fake_news_082_t00007,2025-05-27 20:29:55.808009,1680.0
fake_news_082_t00003,fake_news_082_t00008,2025-05-27 20:29:55.808009,600.0
fake_news_082_t00019,fake_news_082_t00010,2025-05-27 20:32:55.808009,1620.0
fake_news_082_t00021,fake_news_082_t00020,2025-05-27 20:37:55.808009,2280.0
fake_news_082_t00017,fake_news_082_t00025,2025-05-27 20:45:55.808009,1140.0
fake_news_082_t00013,fake_news_082_t00011,2025-05-27 20:47:55.808009,2880.0
fake_news_082_t00002,fake_news_082_t00024,2025-05-27 20:53:55.808009,3300.0
fake_news_083_t00000,fake_news_083_t00005,2025-05-25 21:08:55.862447,1260.0
fake_news_083_t00000,fake_news_083_t00001,2025-05-25 21:33:55.862447,2760.0
fake_news_083_t00000,fake_news_083_t00003,2025-05-25 21:38:55.862447,3060.0
fake_news_083_t00000,fake_news_083_t00016,2025-05-25 22:39:55.862447,6720.0
fake_news_083_t00000,fake_news_083_t00012,2025-05-25 22:45:55.862447,7080.0
fake_news_083_t00000,fake_news_083_t00021,2025-05-26 00:35:55.862447,13680.0
fake_news_083_t00004,fake_news_083_t00007,2025-05-25 21:21:55.862447,360.0
fake_news_083_t00007,fake_news_083_t00008,2025-05-25 21:26:55.862447,300.0
fake_news_083_t00005,fake_news_083_t00001,2025-05-25 21:33:55.862447,1500.0
fake_news_083_t00001,fake_news_083_t00011,2025-05-25 21:43:55.862447,600.0
fake_news_083_t00008,fake_news_083_t00006,2025-05-25 21:46:55.862447,1200.0
fake_news_083_t00003,fake_news_083_t00018,2025-05-25 22:41:55.862447,3780.0
fake_news_084_t00002,fake_news_084_t00033,2025-05-27 10:57:55.924784,120.0
fake_news_084_t00002,fake_news_084_t00012,2025-05-27 10:57:55.924784,120.0
fake_news_084_t00002,fake_news_084_t00038,2025-05-27 10:59:55.924784,240.0
fake_news_084_t00002,fake_news_084_t00005,2025-05-27 11:03:55.924784,480.0
fake_news_084_t00002,fake_news_084_t00029,2025-05-27 11:09:55.924784,840.0
fake_news_084_t00002,fake_news_084_t00024,2025-05-27 11:09:55.924784,840.0
fake_news_084_t00002,fake_news_084_t00003,2025-05-27 11:11:55.924784,960.0
fake_news_084_t00002,fake_news_084_t00000,2025-05-27 11:12:55.924784,1020.0
fake_news_084_t00002,fake_news_084_t00022,2025-05-27 11:12:55.924784,1020.0
fake_news_084_t00002,fake_news_084_t00008,2025-05-27 11:24:55.924784,1740.0
fake_news_084_t00002,fake_news_084_t00017,2025-05-27 11:24:55.924784,1740.0
fake_news_084_t00002,fake_news_084_t00013,2025-05-27 11:24:55.924784,1740.0
fake_news_084_t00002,fake_news_084_t00030,2025-05-27 11:25:55.924784,1800.0
fake_news_084_t00002,fake_news_084_t00021,2025-05-27 11:27:55.924784,1920.0
fake_news_084_t00002,fake_news_084_t00016,2025-05-27 11:27:55.924784,1920.0
fake_news_084_t00002,fake_news_084_t00034,2025-05-27 11:33:55.924784,2280.0
fake_news_084_t00002,fake_news_084_t00032,2025-05-27 11:33:55.924784,2280.0
fake_news_084_t00002,fake_news_084_t00031,2025-05-27 11:37:55.924784,2520.0
fake_news_084_t00002,fake_news_084_t00028,2025-05-27 11:37:55.924784,2520.0
fake_news_084_t00002,fake_news_084_t00011,2025-05-27 11:38:55.924784,2580.0
fake_news_084_t00002,fake_news_084_t00004,2025-05-27 11:39:55.924784,2640.0
fake_news_084_t00002,fake_news_084_t00018,2025-05-27 11:41:55.924784,2760.0
fake_news_084_t00002,fake_news_084_t00010,2025-05-27 11:46:55.924784,3060.0
fake_news_084_t00002,fake_news_084_t00039,2025-05-27 12:19:55.924784,5040.0
fake_news_084_t00002,fake_news_084_t00023,2025-05-27 12:27:55.924784,5520.0
fake_news_084_t00002,fake_news_084_t00026,2025-05-27 12:35:55.924784,6000.0
fake_news_084_t00002,fake_news_084_t00040,2025-05-27 13:38:55.924784,9780.0
fake_news_084_t00029,fake_news_084_t00024,2025-05-27 11:09:55.924784,0.0
fake_news_084_t00012,fake_news_084_t00003,2025-05-27 11:11:55.924784,840.0
fake_news_084_t00024,fake_news_084_t00022,2025-05-27 11:12:55.924784,180.0
fake_news_084_t00007,fake_news_084_t00008,2025-05-27 11:24:55.924784,0.0
fake_news_084_t00001,fake_news_084_t00017,2025-05-27 11:24:55.924784,360.0
fake_news_084_t00022,fake_news_084_t00030,2025-05-27 11:25:55.924784,780.0
fake_news_084_t00008,fake_news_084_t00027,2025-05-27 11:27:55.924784,180.0
fake_news_084_t00033,fake_news_084_t00035,2025-05-27 11:27:55.924784,1800.0
fake_news_084_t00016,fake_news_084_t00009,2025-05-27 11:30:55.924784,180.0
fake_news_084_t00001,fake_news_084_t00034,2025-05-27 11:33:55.924784,900.0
fake_news_084_t00021,fake_news_084_t00036,2025-05-27 11:35:55.924784,480.0
fake_news_084_t00013,fake_news_084_t00037,2025-05-27 11:35:55.924784,660.0
fake_news_084_t00013,fake_news_084_t00025,2025-05-27 11:35:55.924784,660.0
fake_news_084_t00015,fake_news_084_t00019,2025-05-27 11:36:55.924784,420.0
fake_news_084_t00035,fake_news_084_t00020,2025-05-27 11:40:55.924784,780.0
fake_news_084_t00019,fake_news_084_t00018,2025-05-27 11:41:55.924784,300.0
fake_news_084_t00004,fake_news_084_t00014,2025-05-27 11:42:55.924784,180.0
fake_news_084_t00028,fake_news_084_t00039,2025-05-27 12:19:55.924784,2520.0
fake_news_084_t00036,fake_news_084_t00040,2025-05-27 13:38:55.924784,7380.0
fake_news_085_t00000,fake_news_085_t00007,2025-05-25 23:05:56.000252,1080.0
fake_news_085_t00000,fake_news_085_t00015,2025-05-25 23:16:56.000252,1740.0
fake_news_085_t00000,fake_news_085_t00016,2025-05-25 23:22:56.000252,2100.0
fake_news_085_t00000,fake_news_085_t00004,2025-05-25 23:27:56.000252,2400.0
fake_news_085_t00000,fake_news_085_t00001,2025-05-25 23:34:56.000252,2820.0
fake_news_085_t00000,fake_news_085_t00003,2025-05-25 23:37:56.000252,3000.0
fake_news_085_t00000,fake_news_085_t00018,2025-05-25 23:37:56.000252,3000.0
fake_news_085_t00000,fake_news_085_t00020,2025-05-26 00:17:56.000252,5400.0
fake_news_085_t00000,fake_news_085_t00019,2025-05-26 00:21:56.000252,5640.0
fake_news_085_t00017,fake_news_085_t00013,2025-05-25 23:15:56.000252,720.0
fake_news_085_t00012,fake_news_085_t00004,2025-05-25 23:27:56.000252,1500.0
fake_news_085_t00011,fake_news_085_t00001,2025-05-25 23:34:56.000252,1980.0
fake_news_085_t00006,fake_news_085_t00003,2025-05-25 23:37:56.000252,1020.0
fake_news_085_t00004,fake_news_085_t00020,2025-05-26 00:17:56.000252,3000.0
fake_news_085_t00008,fake_news_085_t00019,2025-05-26 00:21:56.000252,4920.0
fake_news_086_t00051,fake_news_086_t00057,2025-05-27 10:52:56.067641,0.0
fake_news_086_t00051,fake_news_086_t00044,2025-05-27 10:53:56.067641,60.0
fake_news_086_t00051,fake_news_086_t00155,2025-05-27 10:54:56.067641,120.0
fake_news_086_t00051,fake_news_086_t00159,2025-05-27 10:55:56.067641,180.0
fake_news_086_t00051,fake_news_086_t00165,2025-05-27 10:55:56.067641,180.0
fake_news_086_t00051,fake_news_086_t00119,2025-05-27 10:56:56.067641,240.0
fake_news_086_t00051,fake_news_086_t00204,2025-05-27 10:57:56.067641,300.0
fake_news_086_t00051,fake_news_086_t00034,2025-05-27 10:57:56.067641,300.0
fake_news_086_t00051,fake_news_086_t00041,2025-05-27 10:58:56.067641,360.0
fake_news_086_t00051,fake_news_086_t00118,2025-05-27 10:58:56.067641,360.0
fake_news_086_t00051,fake_news_086_t00100,2025-05-27 10:58:56.067641,360.0
fake_news_086_t00051,fake_news_086_t00055,2025-05-27 10:58:56.067641,360.0
fake_news_086_t00051,fake_news_086_t00158,2025-05-27 10:59:56.067641,420.0
fake_news_086_t00051,fake_news_086_t00154,2025-05-27 11:00:56.067641,480.0
fake_news_086_t00051,fake_news_086_t00006,2025-05-27 11:01:56.067641,540.0
fake_news_086_t00051,fake_news_086_t00132,2025-05-27 11:01:56.067641,540.0
fake_news_086_t00051,fake_news_086_t00190,2025-05-27 11:01:56.067641,540.0
fake_news_086_t00051,fake_news_086_t00126,2025-05-27 11:01:56.067641,540.0
fake_news_086_t00051,fake_news_086_t00183,2025-05-27 11:01:56.067641,540.0
fake_news_086_t00051,fake_news_086_t00046,2025-05-27 11:02:56.067641,600.0
fake_news_086_t00051,fake_news_086_t00175,2025-05-27 11:02:56.067641,600.0
fake_news_086_t00051,fake_news_086_t00145,2025-05-27 11:03:56.067641,660.0
fake_news_086_t00051,fake_news_086_t00144,2025-05-27 11:03:56.067641,660.0
fake_news_086_t00051,fake_news_086_t00002,2025-05-27 11:04:56.067641,720.0
fake_news_086_t00051,fake_news_086_t00017,2025-05-27 11:04:56.067641,720.0
fake_news_086_t00051,fake_news_086_t00036,2025-05-27 11:06:56.067641,840.0
fake_news_086_t00051,fake_news_086_t00025,2025-05-27 11:06:56.067641,840.0
fake_news_086_t00051,fake_news_086_t00094,2025-05-27 11:06:56.067641,840.0
fake_news_086_t00051,fake_news_086_t00067,2025-05-27 11:06:56.067641,840.0
fake_news_086_t00051,fake_news_086_t00030,2025-05-27 11:07:56.067641,900.0
fake_news_086_t00051,fake_news_086_t00087,2025-05-27 11:07:56.067641,900.0
fake_news_086_t00051,fake_news_086_t00170,2025-05-27 11:07:56.067641,900.0
fake_news_086_t00051,fake_news_086_t00171,2025-05-27 11:07:56.067641,900.0
fake_news_086_t00051,fake_news_086_t00011,2025-05-27 11:07:56.067641,900.0
fake_news_086_t00051,fake_news_086_t00246,2025-05-27 11:07:56.067641,900.0
fake_news_086_t00051,fake_news_086_t00072,2025-05-27 11:08:56.067641,960.0
fake_news_086_t00051,fake_news_086_t00095,2025-05-27 11:08:56.067641,960.0
fake_news_086_t00051,fake_news_086_t00115,2025-05-27 11:09:56.067641,1020.0
fake_news_086_t00051,fake_news_086_t00130,2025-05-27 11:09:56.067641,1020.0
fake_news_086_t00051,fake_news_086_t00150,2025-05-27 11:09:56.067641,1020.0
fake_news_086_t00051,fake_news_086_t00180,2025-05-27 11:10:56.067641,1080.0
fake_news_086_t00051,fake_news_086_t00078,2025-05-27 11:10:56.067641,1080.0
fake_news_086_t00051,fake_news_086_t00104,2025-05-27 11:11:56.067641,1140.0
fake_news_086_t00051,fake_news_086_t00221,2025-05-27 11:11:56.067641,1140.0
fake_news_086_t00051,fake_news_086_t00265,2025-05-27 11:11:56.067641,1140.0
fake_news_086_t00051,fake_news_086_t00242,2025-05-27 11:11:56.067641,1140.0
fake_news_086_t00051,fake_news_086_t00000,2025-05-27 11:11:56.067641,1140.0
fake_news_086_t00051,fake_news_086_t00039,2025-05-27 11:11:56.067641,1140.0
fake_news_086_t00051,fake_news_086_t00001,2025-05-27 11:12:56.067641,1200.0
fake_news_086_t00051,fake_news_086_t00173,2025-05-27 11:12:56.067641,1200.0
fake_news_086_t00051,fake_news_086_t00027,2025-05-27 11:12:56.067641,1200.0
fake_news_086_t00051,fake_news_086_t00195,2025-05-27 11:13:56.067641,1260.0
fake_news_086_t00051,fake_news_086_t00117,2025-05-27 11:13:56.067641,1260.0
fake_news_086_t00051,fake_news_086_t00086,2025-05-27 11:13:56.067641,1260.0
fake_news_086_t00051,fake_news_086_t00019,2025-05-27 11:14:56.067641,1320.0
fake_news_086_t00051,fake_news_086_t00008,2025-05-27 11:16:56.067641,1440.0
fake_news_086_t00051,fake_news_086_t00065,2025-05-27 11:17:56.067641,1500.0
fake_news_086_t00051,fake_news_086_t00015,2025-05-27 11:18:56.067641,1560.0
fake_news_086_t00051,fake_news_086_t00042,2025-05-27 11:18:56.067641,1560.0
fake_news_086_t00051,fake_news_086_t00164,2025-05-27 11:19:56.067641,1620.0
fake_news_086_t00051,fake_news_086_t00217,2025-05-27 11:19:56.067641,1620.0
fake_news_086_t00051,fake_news_086_t00216,2025-05-27 11:19:56.067641,1620.0
fake_news_086_t00051,fake_news_086_t00138,2025-05-27 11:20:56.067641,1680.0
fake_news_086_t00051,fake_news_086_t00083,2025-05-27 11:20:56.067641,1680.0
fake_news_086_t00051,fake_news_086_t00023,2025-05-27 11:20:56.067641,1680.0
fake_news_086_t00051,fake_news_086_t00269,2025-05-27 11:20:56.067641,1680.0
fake_news_086_t00051,fake_news_086_t00070,2025-05-27 11:20:56.067641,1680.0
fake_news_086_t00051,fake_news_086_t00186,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00124,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00090,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00028,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00213,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00075,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00167,2025-05-27 11:21:56.067641,1740.0
fake_news_086_t00051,fake_news_086_t00139,2025-05-27 11:22:56.067641,1800.0
fake_news_086_t00051,fake_news_086_t00131,2025-05-27 11:22:56.067641,1800.0
fake_news_086_t00051,fake_news_086_t00282,2025-05-27 11:23:56.067641,1860.0
fake_news_086_t00051,fake_news_086_t00123,2025-05-27 11:24:56.067641,1920.0
fake_news_086_t00051,fake_news_086_t00225,2025-05-27 11:25:56.067641,1980.0
fake_news_086_t00051,fake_news_086_t00127,2025-05-27 11:25:56.067641,1980.0
fake_news_086_t00051,fake_news_086_t00248,2025-05-27 11:25:56.067641,1980.0
fake_news_086_t00051,fake_news_086_t00239,2025-05-27 11:25:56.067641,1980.0
fake_news_086_t00051,fake_news_086_t00092,2025-05-27 11:26:56.067641,2040.0
fake_news_086_t00051,fake_news_086_t00122,2025-05-27 11:26:56.067641,2040.0
fake_news_086_t00051,fake_news_086_t00106,2025-05-27 11:26:56.067641,2040.0
fake_news_086_t00051,fake_news_086_t00230,2025-05-27 11:27:56.067641,2100.0
fake_news_086_t00051,fake_news_086_t00258,2025-05-27 11:27:56.067641,2100.0
fake_news_086_t00051,fake_news_086_t00016,2025-05-27 11:27:56.067641,2100.0
fake_news_086_t00051,fake_news_086_t00147,2025-05-27 11:27:56.067641,2100.0
fake_news_086_t00051,fake_news_086_t00103,2025-05-27 11:28:56.067641,2160.0
fake_news_086_t00051,fake_news_086_t00014,2025-05-27 11:28:56.067641,2160.0
fake_news_086_t00051,fake_news_086_t00172,2025-05-27 11:30:56.067641,2280.0
fake_news_086_t00051,fake_news_086_t00063,2025-05-27 11:31:56.067641,2340.0
fake_news_086_t00051,fake_news_086_t00247,2025-05-27 11:31:56.067641,2340.0
fake_news_086_t00051,fake_news_086_t00052,2025-05-27 11:31:56.067641,2340.0
fake_news_086_t00051,fake_news_086_t00233,2025-05-27 11:31:56.067641,2340.0
fake_news_086_t00051,fake_news_086_t00048,2025-05-27 11:32:56.067641,2400.0
fake_news_086_t00051,fake_news_086_t00037,2025-05-27 11:32:56.067641,2400.0
fake_news_086_t00051,fake_news_086_t00082,2025-05-27 11:32:56.067641,2400.0
fake_news_086_t00051,fake_news_086_t00097,2025-05-27 11:32:56.067641,2400.0
fake_news_086_t00051,fake_news_086_t00120,2025-05-27 11:32:56.067641,2400.0
fake_news_086_t00051,fake_news_086_t00110,2025-05-27 11:33:56.067641,2460.0
fake_news_086_t00051,fake_news_086_t00135,2025-05-27 11:33:56.067641,2460.0
fake_news_086_t00051,fake_news_086_t00114,2025-05-27 11:33:56.067641,2460.0
fake_news_086_t00051,fake_news_086_t00156,2025-05-27 11:33:56.067641,2460.0
fake_news_086_t00051,fake_news_086_t00056,2025-05-27 11:34:56.067641,2520.0
fake_news_086_t00051,fake_news_086_t00073,2025-05-27 11:34:56.067641,2520.0
fake_news_086_t00051,fake_news_086_t00111,2025-05-27 11:34:56.067641,2520.0
fake_news_086_t00051,fake_news_086_t00069,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00197,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00077,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00206,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00140,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00049,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00059,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00278,2025-05-27 11:35:56.067641,2580.0
fake_news_086_t00051,fake_news_086_t00148,2025-05-27 11:36:56.067641,2640.0
fake_news_086_t00051,fake_news_086_t00064,2025-05-27 11:36:56.067641,2640.0
fake_news_086_t00051,fake_news_086_t00181,2025-05-27 11:37:56.067641,2700.0
fake_news_086_t00051,fake_news_086_t00096,2025-05-27 11:38:56.067641,2760.0
fake_news_086_t00051,fake_news_086_t00178,2025-05-27 11:38:56.067641,2760.0
